root_norm	stem	form_tag	frame_signature	instance_count	sample_refs	object_status_profile	prep_profile	object_root_profile	prep_object_root_profile	surah_count
و ض ع	وضع	PV	obj=explicit|prep=عَن|clause=no|cognate=no	1	94:2:2	explicit:1	عَن:1	و ز ر:1		1
و ض ع	وضع	PV_PASS	obj=none_passive|prep=-|clause=no|cognate=no	2	18:49:2;39:69:8	none_passive:2				2
و ض ع	وضع	PV_PASS	obj=none_passive|prep=لـ|clause=no|cognate=no	1	3:96:4	none_passive:1	لـ:1		أ ن س:1	1
و ط أ	واطئ	IV	obj=explicit|prep=-|clause=no|cognate=no	1	9:37:16	explicit:1		ع د د:1		1
و ع د	تواعد	PV	obj=none_intransitive|prep=-|clause=no|cognate=no	1	8:42:17	none_intransitive:1				1
و ع د	واعد	IV	obj=clitic|prep=-|clause=no|cognate=no	1	2:235:22	clitic:1				1
و ع د	واعد	PV	obj=both|prep=-|clause=no|cognate=no	1	20:80:9	both:1		ج ن ب:1		1
و ع د	واعد	PV	obj=explicit|prep=-|clause=no|cognate=no	2	2:51:3;7:142:2	explicit:2				2
و ع د	وع	IV	obj=explicit|prep=-|clause=no|cognate=no	1	84:23:6	explicit:1				1
و ع د	وعد	GERUND	obj=none_absolute|prep=-|clause=no|cognate=no	18	4:122:16;10:4:4;10:55:12;14:22:10;17:5:4;17:7:14;18:98:9;18:98:15;28:13:15;30:6:1	none_absolute:18				13
و ع د	وعد	GERUND	obj=none_intransitive|prep=-|clause=no|cognate=no	4	11:65:11;17:104:12;17:108:7;18:21:9	none_intransitive:4				3
و ع د	وعد	IV	obj=none_absolute|prep=-|clause=no|cognate=no	1	7:86:7	none_absolute:1				1
و ع د	وعد	IV_PASS	obj=explicit|prep=-|clause=no|cognate=no	9	19:75:16;23:93:6;26:206:5;46:16:19;51:60:9;70:42:10;70:44:9;72:24:5;72:25:6	explicit:9		ل ل ذ:4		7
و ع د	وعد	IV_PASS	obj=explicit|prep=لـ|clause=no|cognate=no	2	38:53:3;50:32:3	explicit:2	لـ:2		ي و م:1;ك ل ل:1	2
و ع د	وعد	IV_PASS	obj=none_passive|prep=-|clause=no|cognate=no	11	6:134:3;21:103:12;21:109:16;23:36:4;36:63:5;41:30:22;43:83:10;46:35:19;51:5:2;51:22:7	none_passive:11				9
و ع د	وعد	PV	obj=both|prep=-|clause=no|cognate=no	9	4:95:30;9:68:1;9:72:1;9:77:14;9:114:11;22:72:28;48:20:1;48:29:54;57:10:38	both:9		ك ل ل:2;ح س ن:2;أ م ن:2;ل ل ذ:2;ن ف ق:1;ن و ر:1;ج ن ن:1;س ك ن:1;غ ن م:1;غ ف ر:1		5
و ع د	وعد	PV	obj=both|prep=-|clause=yes|cognate=no	1	24:55:1	both:1		ل ل ذ:1		1
و ع د	وعد	PV	obj=both|prep=عَلَى|clause=no|cognate=no	1	3:194:5	both:1	عَلَى:1		ر س ل:1	1
و ع د	وعد	PV	obj=clitic|prep=-|clause=no|cognate=no	5	14:22:9;14:22:13;28:61:3;40:8:7;43:42:4	clitic:5				4
و ع د	وعد	PV	obj=explicit|prep=-|clause=no|cognate=no	2	5:9:1;36:52:10	explicit:2		ل ل ذ:1;أ و ي:1		2
و ع د	وعد	PV	obj=explicit|prep=بـ|clause=no|cognate=no	1	19:61:4	explicit:1	بـ:1	ع ب د:1	غ ي ب:1	1
و ع د	وعد	PV	obj=none_absolute|prep=-|clause=no|cognate=no	3	7:44:19;40:55:4;46:17:24	none_absolute:3				3
و ع د	وعد	PV	obj=none_intransitive|prep=-|clause=no|cognate=no	1	13:31:51	none_intransitive:1				1
و ع د	وعد	PV	obj=none_passive|prep=-|clause=no|cognate=no	3	13:35:4;25:15:8;47:15:4	none_passive:3				3
و ع ظ	أوعظ	IV	obj=none_absolute|prep=-|clause=no|cognate=no	1	26:136:4	none_absolute:1				1
و ع ظ	عظ	CV	obj=clitic|prep=-|clause=no|cognate=no	2	4:34:33;4:63:12	clitic:2				1
و ع ظ	عظ	IV	obj=both|prep=-|clause=yes|cognate=no	2	11:46:21;24:17:1	both:2				2
و ع ظ	عظ	IV	obj=clitic|prep=-|clause=no|cognate=no	2	16:90:20;31:13:9	clitic:2				2
و ع ظ	عظ	IV	obj=clitic|prep=بـ|clause=no|cognate=no	2	2:231:49;4:58:21	clitic:2	بـ:2			2
و ع ظ	عظ	IV	obj=clitic|prep=بـ|clause=yes|cognate=no	1	34:46:3	clitic:1	بـ:1		و ح د:1	1
و ع ظ	عظ	IV	obj=explicit|prep=-|clause=no|cognate=no	1	7:164:7	explicit:1		ق و م:1		1
و ع ظ	وعظ	IV_PASS	obj=none_passive|prep=بـ|clause=no|cognate=no	4	2:232:20;4:66:23;58:3:18;65:2:24	none_passive:4	بـ:4			4
و ع ي	أوعى	PV	obj=none_absolute|prep=-|clause=no|cognate=no	1	70:18:4	none_absolute:1				1
و ف ض	وفض	IV	obj=none_intransitive|prep=إِلَى|clause=no|cognate=no	1	70:43:9	none_intransitive:1	إِلَى:1		ن ص ب:1	1
و ف ق	وفق	IV	obj=none_absolute|prep=-|clause=no|cognate=no	1	4:35:18	none_absolute:1				1
و ف ي	أوف	CV	obj=explicit|prep=-|clause=no|cognate=no	2	7:85:22;17:35:2	explicit:2		ك ي ل:2;و ز ن:1		2
و ف ي	أوف	CV	obj=explicit|prep=بـ|clause=no|cognate=no	2	6:152:15;11:85:4	explicit:2	بـ:2	ك ي ل:2;و ز ن:2	ق س ط:2	2
و ف ي	أوف	CV	obj=explicit|prep=لـ|clause=no|cognate=no	1	12:88:19	explicit:1	لـ:1	ك ي ل:1		1
و ف ي	أوف	CV	obj=none_absolute|prep=بـ|clause=no|cognate=no	2	6:152:40;17:34:15	none_absolute:2	بـ:2		ع ه د:2	2
و ف ي	أوف	CV	obj=none_intransitive|prep=بـ|clause=no|cognate=no	2	2:40:10;16:91:2	none_intransitive:2	بـ:2		ع ه د:2	2
و ف ي	أوفى	PV	obj=none_intransitive|prep=بـ|clause=no|cognate=no	2	3:76:3;48:10:21	none_intransitive:2	بـ:2		ع ه د:1	2
و ف ي	توف	CV	obj=clitic|prep=-|clause=no|cognate=no	3	3:193:24;7:126:18;12:101:21	clitic:3				3
و ف ي	توف	IV	obj=clitic|prep=-|clause=no|cognate=no	1	7:37:22	clitic:1				1
و ف ي	توف	IV_PASS	obj=none_passive|prep=مِن|clause=no|cognate=no	2	2:234:3;2:240:3	none_passive:2	مِن:2			1
و ف ي	توف	PV	obj=clitic|prep=-|clause=no|cognate=no	2	6:61:15;47:27:4	clitic:2				2
و ف ي	توفا	IV	obj=clitic|prep=-|clause=no|cognate=no	7	4:15:20;4:97:3;10:104:24;16:28:2;16:32:2;16:70:5;32:11:2	clitic:7				4
و ف ي	توفا	IV	obj=clitic|prep=بـ|clause=no|cognate=no	1	6:60:4	clitic:1	بـ:1		ل ي ل:1	1
و ف ي	توفى	IV	obj=explicit|prep=-|clause=no|cognate=no	2	8:50:5;39:42:2	explicit:2		ل ل ذ:1;ن ف س:1		2
و ف ي	توفى	IV	obj=none_passive|prep=-|clause=no|cognate=no	1	22:5:50	none_passive:1				1
و ف ي	توفى	IV	obj=none_passive|prep=مِن|clause=no|cognate=no	1	40:67:26	none_passive:1	مِن:1		ق ب ل:1	1
و ف ي	توفي	IV	obj=clitic|prep=-|clause=no|cognate=no	3	10:46:8;13:40:9;40:77:14	clitic:3				3
و ف ي	توفي	PV	obj=clitic|prep=-|clause=no|cognate=no	1	5:117:24	clitic:1				1
و ف ي	توفي	PV_PASS	obj=explicit|prep=-|clause=no|cognate=no	1	2:281:9	explicit:1				1
و ف ي	توفي	PV_PASS	obj=none_passive|prep=-|clause=no|cognate=no	1	3:161:18	none_passive:1				1
و ف ي	ستوف	IV	obj=none_absolute|prep=-|clause=no|cognate=no	1	83:2:6	none_absolute:1				1
و ف ي	وف	CV	obj=explicit|prep=-|clause=no|cognate=no	1	26:181:1	explicit:1		ك ي ل:1		1
و ف ي	وف	CV	obj=none_absolute|prep=بـ|clause=no|cognate=no	1	5:1:5	none_absolute:1	بـ:1		ع ق د:1	1
و ف ي	وف	IV	obj=explicit|prep=-|clause=no|cognate=no	2	3:185:7;22:29:7	explicit:2		أ ج ر:1;ن ذ ر:1		2
و ف ي	وف	IV	obj=explicit|prep=إِلَى;فِي|clause=no|cognate=no	1	11:15:8	explicit:1	إِلَى:1;فِي:1	ع م ل:1		1
و ف ي	وف	IV	obj=none_intransitive|prep=بـ|clause=no|cognate=no	3	2:40:13;13:20:2;76:7:1	none_intransitive:3	بـ:3		ع ه د:2;ن ذ ر:1	3
و ف ي	وف	IV_PASS	obj=none_passive|prep=إِلَى|clause=no|cognate=no	2	2:272:30;8:60:35	none_passive:2	إِلَى:2			2
و ف ي	وفا	PV	obj=both|prep=-|clause=no|cognate=no	1	24:39:22	both:1		ح س ب:1		1
و ف ي	وفى	IV_PASS	obj=explicit|prep=-|clause=no|cognate=no	1	16:111:9	explicit:1				1
و ف ي	وفى	IV_PASS	obj=explicit|prep=بـ|clause=no|cognate=no	1	39:10:20	explicit:1	بـ:1	أ ج ر:1	غ ي ر:1	1
و ف ي	وفى	PV	obj=none_absolute|prep=-|clause=no|cognate=no	1	53:37:4	none_absolute:1				1
و ف ي	وفي	IV	obj=both|prep=-|clause=no|cognate=no	6	3:57:9;4:173:9;11:111:6;24:25:2;35:30:2;46:19:9	both:6		أ ج ر:3;ع م ل:2;د ي ن:1		6
و ف ي	وفي	IV	obj=explicit|prep=-|clause=no|cognate=no	1	12:59:16	explicit:1		ك ي ل:1		1
و ف ي	وفي	PV_PASS	obj=explicit|prep=-|clause=no|cognate=no	2	3:25:11;39:70:2	explicit:2				2
و ق ب	وقب	PV	obj=none_intransitive|prep=-|clause=no|cognate=no	1	113:3:6	none_intransitive:1				1
و ق ت	أقت	PV_PASS	obj=none_passive|prep=-|clause=no|cognate=no	1	77:11:4	none_passive:1				1
و ق د	أوقد	PV	obj=explicit|prep=-|clause=no|cognate=no	1	5:64:43	explicit:1		ن و ر:1		1
و ق د	استوقد	PV	obj=explicit|prep=-|clause=no|cognate=no	1	2:17:5	explicit:1		ن و ر:1		1
و ق د	وقد	CV	obj=none_absolute|prep=لـ;عَلَى|clause=no|cognate=no	1	28:38:14	none_absolute:1	لـ:1;عَلَى:1		ط ي ن:1	1
و ق د	وقد	IV	obj=none_absolute|prep=مِن|clause=no|cognate=no	1	36:80:12	none_absolute:1	مِن:1			1
و ق د	وقد	IV	obj=none_intransitive|prep=عَلَى;فِي|clause=no|cognate=no	1	13:17:17	none_intransitive:1	عَلَى:1;فِي:1		ن و ر:1	1
و ق د	وقد	IV_PASS	obj=none_passive|prep=مِن|clause=no|cognate=no	1	24:35:19	none_passive:1	مِن:1		ش ج ر:1	1
و ق ر	وقر	IV	obj=clitic|prep=-|clause=no|cognate=no	1	48:9:10	clitic:1				1
و ق ع	وقع	IV	obj=explicit|prep=-|clause=no|cognate=no	1	5:91:5	explicit:1		ع د و:1		1
و ق ع	وقع	PV	obj=none_intransitive|prep=-|clause=no|cognate=no	4	7:118:2;10:51:4;56:1:2;69:15:3	none_intransitive:4				4
و ق ع	وقع	PV	obj=none_intransitive|prep=عَلَى;بـ|clause=no|cognate=no	1	27:85:2	none_intransitive:1	عَلَى:1;بـ:1			1
و ق ع	وقع	PV	obj=none_intransitive|prep=عَلَى;مِن|clause=no|cognate=no	1	7:71:3	none_intransitive:1	عَلَى:1;مِن:1		ر ب ب:1	1
و ق ع	وقع	PV	obj=none_intransitive|prep=عَلَى|clause=no|cognate=no	3	4:100:29;7:134:3;27:82:3	none_intransitive:3	عَلَى:3		أ ل ه:1	3
و ق ف	وقف	PV_PASS	obj=none_passive|prep=عَلَى|clause=no|cognate=no	2	6:27:5;6:30:5	none_passive:2	عَلَى:2		ن و ر:1;ر ب ب:1	1
و ق ي	اتق	CV	obj=both|prep=-|clause=no|cognate=no	1	2:41:25	both:1				1
و ق ي	اتق	CV	obj=clitic|prep=-|clause=no|cognate=no	8	2:197:35;6:72:6;16:2:20;23:52:11;29:16:10;30:31:4;39:16:20;71:3:5	clitic:8				8
و ق ي	اتق	CV	obj=explicit|prep=-|clause=no|cognate=no	69	2:24:9;2:48:2;2:123:2;2:189:30;2:194:22;2:196:84;2:203:27;2:223:14;2:231:52;2:233:73	explicit:69		أ ل ه:56;ر ب ب:4;ي و م:3;ن و ر:2;ل ل ذ:2;ف ت ن:1		22
و ق ي	اتق	CV	obj=none_absolute|prep=-|clause=no|cognate=no	5	2:103:6;3:172:17;5:65:8;6:155:9;7:96:8	none_absolute:5				5
و ق ي	اتق	PV	obj=explicit|prep=-|clause=no|cognate=no	3	3:198:3;39:20:3;39:73:4	explicit:3		ر ب ب:3		2
و ق ي	اتق	PV	obj=none_absolute|prep=-|clause=no|cognate=no	11	2:212:14;3:15:9;5:93:13;5:93:20;5:93:24;7:201:3;12:109:33;16:30:5;16:128:5;19:72:4	none_absolute:11				8
و ق ي	اتق	PV	obj=none_intransitive|prep=-|clause=no|cognate=no	1	13:35:17	none_intransitive:1				1
و ق ي	اتقى	PV	obj=none_absolute|prep=-|clause=no|cognate=no	7	2:189:23;2:203:25;3:76:7;4:77:53;7:35:13;53:32:35;92:5:6	none_absolute:7				6
و ق ي	اتقي	CV	obj=explicit|prep=-|clause=no|cognate=no	1	33:55:29	explicit:1		أ ل ه:1		1
و ق ي	اتقي	PV	obj=none_absolute|prep=-|clause=no|cognate=no	1	33:32:10	none_absolute:1				1
و ق ي	تق	CV	obj=explicit|prep=-|clause=no|cognate=no	2	2:206:5;33:1:4	explicit:2		أ ل ه:2		2
و ق ي	تق	IV	obj=clitic|prep=-|clause=no|cognate=no	1	24:52:11	clitic:1				1
و ق ي	تق	IV	obj=explicit|prep=-|clause=no|cognate=no	10	2:282:42;2:283:26;4:9:15;8:29:6;9:115:16;16:52:15;65:2:36;65:4:27;65:5:8;73:17:3	explicit:10		أ ل ه:7;غ ي ر:1;ي و م:1		7
و ق ي	تق	IV	obj=none_absolute|prep=-|clause=no|cognate=no	40	2:21:13;2:63:19;2:179:10;2:183:16;2:187:78;2:224:11;3:120:15;3:125:5;3:179:42;3:186:26	none_absolute:40				14
و ق ي	تق	IV	obj=none_absolute|prep=مِن|clause=no|cognate=no	1	6:69:5	none_absolute:1	مِن:1		ح س ب:1	1
و ق ي	تق	IV	obj=none_intransitive|prep=-|clause=no|cognate=no	3	4:128:29;4:129:24;47:36:11	none_intransitive:3				2
و ق ي	تق	IV	obj=none_intransitive|prep=مِن|clause=no|cognate=no	1	3:28:21	none_intransitive:1	مِن:1			1
و ق ي	تقي	IV	obj=explicit|prep=بـ|clause=no|cognate=no	1	39:24:3	explicit:1	بـ:1	س و أ:1	و ج ه:1	1
و ق ي	ق	CV	obj=both|prep=-|clause=no|cognate=no	6	2:201:15;3:16:11;3:191:24;40:7:35;40:9:2;66:6:5	both:6		ع ذ ب:4;س و أ:1;ن ف س:1;ن و ر:1		4
و ق ي	ق	IV	obj=both|prep=-|clause=no|cognate=no	1	40:9:6	both:1		م ن ن:1;س و أ:1		1
و ق ي	وق	IV_PASS	obj=explicit|prep=-|clause=no|cognate=no	2	59:9:33;64:16:17	explicit:2		ش ح ح:2		2
و ق ي	وقا	IV	obj=both|prep=-|clause=no|cognate=no	1	40:45:2	both:1		س و أ:1		1
و ق ي	وقا	PV	obj=both|prep=-|clause=no|cognate=no	4	44:56:9;52:18:7;52:27:6;76:11:2	both:4		ع ذ ب:3;ش ر ي:1		3
و ك أ	تكئ	IV	obj=none_intransitive|prep=عَلَى|clause=no|cognate=no	1	43:34:8	none_intransitive:1	عَلَى:1			1
و ك أ	توكأ	IV	obj=none_intransitive|prep=عَلَى|clause=no|cognate=no	1	20:18:4	none_intransitive:1	عَلَى:1			1
و ك ز	وكز	PV	obj=clitic|prep=-|clause=no|cognate=no	1	28:15:31	clitic:1				1
و ك ل	توكل	CV	obj=none_intransitive|prep=عَلَى|clause=no|cognate=no	11	3:159:35;4:81:24;5:23:22;8:61:11;10:84:13;11:123:16;25:58:2;26:217:2;27:79:2;33:3:2	none_intransitive:11	عَلَى:11		أ ل ه:7;ح ي ي:1;ع ز ز:1	10
و ك ل	توكل	IV	obj=none_intransitive|prep=عَلَى|clause=no|cognate=no	18	3:122:15;3:160:23;5:11:28;8:2:19;8:49:14;9:51:16;12:67:34;14:11:36;14:12:5;14:12:23	none_intransitive:18	عَلَى:18		أ ل ه:11;ر ب ب:5	13
و ك ل	توكل	PV	obj=none_intransitive|prep=عَلَى|clause=no|cognate=no	11	7:89:34;9:129:13;10:71:25;10:85:5;11:56:2;11:88:38;12:67:29;13:30:30;42:10:15;60:4:59	none_intransitive:11	عَلَى:11		أ ل ه:4	9
و ل ج	ولج	IV	obj=explicit|prep=فِي|clause=no|cognate=no	10	3:27:1;3:27:6;22:61:4;22:61:9;31:29:5;31:29:10;35:13:1;35:13:6;57:6:1;57:6:6	explicit:10	فِي:10	ل ي ل:5;ن ه ر:5	ن ه ر:5;ل ي ل:5	5
و ل د	ولد	IV_PASS	obj=none_passive|prep=-|clause=no|cognate=no	1	112:3:5	none_passive:1				1
و ل د	ولد	PV	obj=clitic|prep=-|clause=no|cognate=no	1	58:2:13	clitic:1				1
و ل د	ولد	PV	obj=none_absolute|prep=-|clause=no|cognate=no	1	37:152:1	none_absolute:1				1
و ل د	ولد	PV_PASS	obj=none_passive|prep=-|clause=no|cognate=no	2	19:15:5;19:33:5	none_passive:2				1
و ل ي	ؤل	IV	obj=none_intransitive|prep=مِن|clause=no|cognate=no	1	2:226:3	none_intransitive:1	مِن:1		ن س و:1	1
و ل ي	تول	CV	obj=none_intransitive|prep=عَن;حَتَّى|clause=no|cognate=no	2	37:174:2;37:178:2	none_intransitive:2	عَن:2;حَتَّى:2		ح ي ن:2	1
و ل ي	تول	CV	obj=none_intransitive|prep=عَن|clause=no|cognate=no	2	51:54:2;54:6:2	none_intransitive:2	عَن:2			2
و ل ي	تول	IV	obj=clitic|prep=-|clause=no|cognate=no	2	16:100:5;60:9:21	clitic:2				2
و ل ي	تول	IV	obj=clitic|prep=مِن|clause=no|cognate=no	2	5:51:16;9:23:18	clitic:2	مِن:2			2
و ل ي	تول	IV	obj=explicit|prep=-|clause=no|cognate=no	3	5:56:3;5:80:4;60:13:6	explicit:3		أ ل ه:1;ل ل ذ:1;ق و م:1		2
و ل ي	تول	IV	obj=none_intransitive|prep=-|clause=no|cognate=no	7	9:50:16;9:74:42;11:52:20;47:38:30;48:17:29;57:24:10;60:6:18	none_intransitive:7				6
و ل ي	تول	IV	obj=none_intransitive|prep=كـ|clause=no|cognate=no	1	48:16:24	none_intransitive:1	كـ:1			1
و ل ي	تول	IV	obj=none_intransitive|prep=مِن|clause=no|cognate=no	1	5:43:10	none_intransitive:1	مِن:1		ب ع د:1	1
و ل ي	تول	PV	obj=explicit|prep=-|clause=no|cognate=no	1	58:14:5	explicit:1		ق و م:1		1
و ل ي	تول	PV	obj=none_absolute|prep=-|clause=no|cognate=no	1	24:54:9	none_absolute:1				1
و ل ي	تول	PV	obj=none_intransitive|prep=-|clause=no|cognate=no	18	2:137:14;2:246:54;3:20:30;3:32:8;3:63:3;3:64:32;4:89:22;5:49:25;8:23:13;8:40:3	none_intransitive:18				10
و ل ي	تول	PV	obj=none_intransitive|prep=عَن|clause=no|cognate=no	3	27:28:9;37:90:2;44:14:2	none_intransitive:3	عَن:3			3
و ل ي	تول	PV	obj=none_intransitive|prep=مِن|clause=no|cognate=no	1	3:155:3	none_intransitive:1	مِن:1			1
و ل ي	تولا	PV	obj=clitic|prep=-|clause=no|cognate=no	1	22:4:5	clitic:1				1
و ل ي	تولى	IV	obj=explicit|prep=-|clause=no|cognate=no	1	7:196:9	explicit:1		ص ل ح:1		1
و ل ي	تولى	IV	obj=none_intransitive|prep=-|clause=no|cognate=no	1	3:23:17	none_intransitive:1				1
و ل ي	تولى	IV	obj=none_intransitive|prep=مِن|clause=no|cognate=no	1	24:47:12	none_intransitive:1	مِن:1		ب ع د:1	1
و ل ي	تولى	PV	obj=explicit|prep=-|clause=no|cognate=no	1	4:115:18	explicit:1				1
و ل ي	تولى	PV	obj=explicit|prep=مِن|clause=no|cognate=no	1	24:11:26	explicit:1	مِن:1	ك ب ر:1		1
و ل ي	تولى	PV	obj=none_intransitive|prep=-|clause=no|cognate=no	12	2:205:3;3:82:3;4:80:10;20:48:11;20:60:2;53:33:4;70:17:5;75:32:5;80:1:3;88:23:3	none_intransitive:12				11
و ل ي	تولى	PV	obj=none_intransitive|prep=إِلَى|clause=no|cognate=no	1	28:24:6	none_intransitive:1	إِلَى:1		ظ ل ل:1	1
و ل ي	تولى	PV	obj=none_intransitive|prep=بـ|clause=no|cognate=no	1	51:39:2	none_intransitive:1	بـ:1		ر ك ن:1	1
و ل ي	تولى	PV	obj=none_intransitive|prep=عَن|clause=no|cognate=no	4	7:79:2;7:93:2;12:84:2;53:29:5	none_intransitive:4	عَن:4		ذ ك ر:1	3
و ل ي	تولي	PV	obj=none_intransitive|prep=-|clause=no|cognate=no	6	2:83:34;5:92:11;9:3:28;10:72:3;47:22:5;64:12:9	none_intransitive:6				6
و ل ي	تولي	PV	obj=none_intransitive|prep=مِن|clause=no|cognate=no	2	2:64:2;48:16:27	none_intransitive:2	مِن:2		ب ع د:1;ق ب ل:1	2
و ل ي	ل	IV	obj=clitic|prep=-|clause=no|cognate=no	1	9:123:7	clitic:1				1
و ل ي	ول	CV	obj=explicit|prep=-|clause=no|cognate=no	5	2:144:13;2:144:23;2:149:6;2:150:6;2:150:16	explicit:5		و ج ه:5		1
و ل ي	ول	IV	obj=both|prep=-|clause=no|cognate=no	4	3:111:8;4:115:16;8:15:12;8:16:3	both:4		د ب ر:3		3
و ل ي	ول	IV	obj=clitic|prep=-|clause=no|cognate=no	1	60:9:18	clitic:1				1
و ل ي	ول	IV	obj=explicit|prep=-|clause=no|cognate=no	3	2:177:4;33:15:10;54:45:4	explicit:3		د ب ر:2;و ج ه:1		3
و ل ي	ول	IV	obj=none_absolute|prep=-|clause=no|cognate=no	1	2:115:9	none_absolute:1				1
و ل ي	ول	IV	obj=none_intransitive|prep=-|clause=no|cognate=no	2	21:57:9;40:33:2	none_intransitive:2				2
و ل ي	ول	IV	obj=none_intransitive|prep=عَن|clause=no|cognate=no	1	8:20:11	none_intransitive:1	عَن:1			1
و ل ي	ول	IV_PASS	obj=explicit|prep=-|clause=no|cognate=no	1	59:12:18	explicit:1		د ب ر:1		1
و ل ي	ول	PV	obj=explicit|prep=-|clause=no|cognate=no	1	48:22:7	explicit:1		د ب ر:1		1
و ل ي	ول	PV	obj=none_intransitive|prep=-|clause=no|cognate=no	2	27:80:11;30:52:12	none_intransitive:2				2
و ل ي	ول	PV	obj=none_intransitive|prep=إِلَى|clause=no|cognate=no	2	9:57:9;46:29:18	none_intransitive:2	إِلَى:2		ق و م:1	2
و ل ي	ول	PV	obj=none_intransitive|prep=عَلَى|clause=no|cognate=no	1	17:46:19	none_intransitive:1	عَلَى:1		د ب ر:1	1
و ل ي	ولا	PV	obj=clitic|prep=عَن|clause=no|cognate=no	1	2:142:6	clitic:1	عَن:1		ق ب ل:1	1
و ل ي	ولى	PV	obj=none_intransitive|prep=-|clause=no|cognate=no	3	27:10:10;28:31:11;31:7:6	none_intransitive:3				3
و ل ي	ولي	IV	obj=both|prep=-|clause=no|cognate=no	1	2:144:9	both:1		ق ب ل:1		1
و ل ي	ولي	IV	obj=both|prep=كـ;بـ|clause=no|cognate=no	1	6:129:4	both:1	كـ:1;بـ:1	ب ع ض:2		1
و ل ي	ولي	PV	obj=none_intransitive|prep=-|clause=no|cognate=no	1	9:25:27	none_intransitive:1				1
و ل ي	ولي	PV	obj=none_intransitive|prep=مِن|clause=no|cognate=no	1	18:18:24	none_intransitive:1	مِن:1			1
و ه ب	هب	CV	obj=explicit|prep=لـ;مِن|clause=no|cognate=no	4	3:8:9;3:38:7;19:5:12;25:74:5	explicit:4	لـ:4;مِن:4	ر ح م:1;و ل ي:1;ق ر ر:1	ل د ن:3;ز و ج:1	3
و ه ب	هب	CV	obj=explicit|prep=لـ|clause=no|cognate=no	2	26:83:2;38:35:6	explicit:2	لـ:2	ح ك م:1;م ل ك:1		2
و ه ب	هب	CV	obj=none_absolute|prep=لـ;مِن|clause=no|cognate=no	1	37:100:2	none_absolute:1	لـ:1;مِن:1		ص ل ح:1	1
و ه ب	هب	IV	obj=explicit|prep=لـ|clause=no|cognate=no	3	19:19:7;42:49:10;42:49:16	explicit:3	لـ:3	غ ل م:1;أ ن ث:1;ذ ك ر:1	م ن ن:2	2
و ه ب	وهب	PV	obj=explicit|prep=لـ;عَلَى|clause=no|cognate=no	1	14:39:5	explicit:1	لـ:1;عَلَى:1	س م ع ل:1;س ح ق:1	ك ب ر:1	1
و ه ب	وهب	PV	obj=explicit|prep=لـ;مِن|clause=no|cognate=no	1	19:53:2	explicit:1	لـ:1;مِن:1	أ خ و:1	ر ح م:1	1
و ه ب	وهب	PV	obj=explicit|prep=لـ|clause=no|cognate=no	9	6:84:2;19:49:10;21:72:2;21:90:5;26:21:7;29:27:2;33:50:38;38:30:2;38:43:2	explicit:9	لـ:9	س ح ق:4;ع ق ب:2;ح ي ي:1;ح ك م:1;ن ف س:1;س ل م:1;أ ه ل:1;م ث ل:1	ن ب أ:1;د و د:1	7
و ه ب	وهب	PV	obj=none_absolute|prep=لـ;مِن|clause=no|cognate=no	1	19:50:2	none_absolute:1	لـ:1;مِن:1		ر ح م:1	1
و ه ن	هن	IV	obj=explicit|prep=-|clause=no|cognate=no	1	22:18:37	explicit:1		م ن ن:1		1
و ه ن	هن	IV	obj=none_intransitive|prep=-|clause=no|cognate=no	2	3:139:3;47:35:3	none_intransitive:2				2
و ه ن	هن	IV	obj=none_intransitive|prep=فِي|clause=no|cognate=no	1	4:104:3	none_intransitive:1	فِي:1		ب غ ي:1	1
و ه ن	وهن	PV	obj=none_intransitive|prep=لـ|clause=no|cognate=no	1	3:146:12	none_intransitive:1	لـ:1			1
و ه ن	وهن	PV	obj=none_intransitive|prep=مِن|clause=no|cognate=no	1	19:4:4	none_intransitive:1	مِن:1			1
ي أ س	استيأس	PV	obj=none_intransitive|prep=-|clause=no|cognate=no	1	12:110:3	none_intransitive:1				1
ي أ س	استيأس	PV	obj=none_intransitive|prep=مِن|clause=no|cognate=no	1	12:80:3	none_intransitive:1	مِن:1			1
ي أ س	يأس	IV	obj=clausal|prep=-|clause=yes|cognate=no	1	13:31:23	clausal:1				1
ي أ س	يأس	IV	obj=none_intransitive|prep=مِن|clause=no|cognate=no	2	12:87:12;12:87:18	none_intransitive:2	مِن:2		ر و ح:2	1
ي أ س	يئس	PV	obj=none_intransitive|prep=مِن;كـ|clause=no|cognate=no	1	60:13:12	none_intransitive:1	مِن:1;كـ:1		أ خ ر:1	1
ي أ س	يئس	PV	obj=none_intransitive|prep=مِن|clause=no|cognate=no	4	5:3:44;29:23:10;60:13:17;65:4:3	none_intransitive:4	مِن:4		د ي ن:1;ر ح م:1;ص ح ب:1;ح ي ض:1	4
ي س ر	استيسر	PV	obj=none_intransitive|prep=مِن|clause=no|cognate=no	2	2:196:13;2:196:54	none_intransitive:2	مِن:2		ه د ي:2	1
ي س ر	تيسر	PV	obj=none_intransitive|prep=مِن|clause=no|cognate=no	2	73:20:35;73:20:61	none_intransitive:2	مِن:2		ق ر ء:1	1
ي س ر	يسر	CV	obj=explicit|prep=لـ|clause=no|cognate=no	1	20:26:2	explicit:1	لـ:1	أ م ر:1		1
ي س ر	يسر	IV	obj=clitic|prep=لـ|clause=no|cognate=no	3	87:8:2;92:7:2;92:10:2	clitic:3	لـ:3		ي س ر:2;ع س ر:1	2
