root_arabic	form_tag	form_tag_available	instance_count	legacy_instance_count	referent_total	resolution_coverage	dominant_referent	dominant_ratio	agency	referent_entropy	referent_dist	source	batch_count	low_occurrence
س م و	IV_PASS:II	True	1	0	36	0.0	OTHER	0.278	mixed	2.823	"{""ABSTRACT_CONCEPT"": 4, ""BELIEVERS"": 1, ""DISBELIEVERS"": 2, ""GOD"": 4, ""HUMANS_GENERIC"": 5, ""NATURE_CREATION"": 7, ""OTHER"": 10, ""PROPHET_MUHAMMAD"": 1, ""SPECIFIC_PERSON"": 2}"	legacy	1	True
س م و	NOUN_ABSTRACT	True	39	374	36	0.096	OTHER	0.278	mixed	2.823	"{""ABSTRACT_CONCEPT"": 4, ""BELIEVERS"": 1, ""DISBELIEVERS"": 2, ""GOD"": 4, ""HUMANS_GENERIC"": 5, ""NATURE_CREATION"": 7, ""OTHER"": 10, ""PROPHET_MUHAMMAD"": 1, ""SPECIFIC_PERSON"": 2}"	legacy	23	False
س م و	NOUN_CONCRETE	True	310	0	36	0.0	OTHER	0.278	mixed	2.823	"{""ABSTRACT_CONCEPT"": 4, ""BELIEVERS"": 1, ""DISBELIEVERS"": 2, ""GOD"": 4, ""HUMANS_GENERIC"": 5, ""NATURE_CREATION"": 7, ""OTHER"": 10, ""PROPHET_MUHAMMAD"": 1, ""SPECIFIC_PERSON"": 2}"	legacy	76	False
س م و	NOUN_PASSIVE_PART	True	21	0	36	0.0	OTHER	0.278	mixed	2.823	"{""ABSTRACT_CONCEPT"": 4, ""BELIEVERS"": 1, ""DISBELIEVERS"": 2, ""GOD"": 4, ""HUMANS_GENERIC"": 5, ""NATURE_CREATION"": 7, ""OTHER"": 10, ""PROPHET_MUHAMMAD"": 1, ""SPECIFIC_PERSON"": 2}"	legacy	17	False
س م و	PV:II	True	5	0	36	0.0	OTHER	0.278	mixed	2.823	"{""ABSTRACT_CONCEPT"": 4, ""BELIEVERS"": 1, ""DISBELIEVERS"": 2, ""GOD"": 4, ""HUMANS_GENERIC"": 5, ""NATURE_CREATION"": 7, ""OTHER"": 10, ""PROPHET_MUHAMMAD"": 1, ""SPECIFIC_PERSON"": 2}"	legacy	5	False
س ن ب ل	NOUN_CONCRETE	True	5	5	1	0.2	OTHER	1.0	mixed	0.0	"{""OTHER"": 1}"	legacy	2	False
س ن د س	NOUN_CONCRETE	True	3	3	1	0.333	NATURE_CREATION	1.0	mixed	0.0	"{""NATURE_CREATION"": 1}"	legacy	3	True
س ن ن	ADV	True	6	0	5	0.0	GOD	0.4	mixed	1.922	"{""ABSTRACT_CONCEPT"": 1, ""GOD"": 2, ""NATURE_CREATION"": 1, ""OTHER"": 1}"	legacy	5	False
س ن ن	GERUND	True	1	0	5	0.0	GOD	0.4	mixed	1.922	"{""ABSTRACT_CONCEPT"": 1, ""GOD"": 2, ""NATURE_CREATION"": 1, ""OTHER"": 1}"	legacy	1	True
س ن ن	IV:V	True	1	0	5	0.0	GOD	0.4	mixed	1.922	"{""ABSTRACT_CONCEPT"": 1, ""GOD"": 2, ""NATURE_CREATION"": 1, ""OTHER"": 1}"	legacy	1	True
س ن ن	NOUN_ABSTRACT	True	28	42	5	0.119	GOD	0.4	mixed	1.922	"{""ABSTRACT_CONCEPT"": 1, ""GOD"": 2, ""NATURE_CREATION"": 1, ""OTHER"": 1}"	legacy	21	False
س ن ن	NOUN_CONCRETE	True	3	0	5	0.0	GOD	0.4	mixed	1.922	"{""ABSTRACT_CONCEPT"": 1, ""GOD"": 2, ""NATURE_CREATION"": 1, ""OTHER"": 1}"	legacy	2	True
س ن ن	NOUN_PASSIVE_PART	True	3	0	5	0.0	GOD	0.4	mixed	1.922	"{""ABSTRACT_CONCEPT"": 1, ""GOD"": 2, ""NATURE_CREATION"": 1, ""OTHER"": 1}"	legacy	1	True
س ه ل	NOUN_CONCRETE	True	1	1	1	1.0	NATURE_CREATION	1.0	mixed	0.0	"{""NATURE_CREATION"": 1}"	legacy	1	True
س ه م	PV:III	True	1	1	3	3.0	PROPHET_OTHER	1.0	mixed	0.0	"{""PROPHET_OTHER"": 3}"	legacy	1	True
س و أ	ADJ_COMP	True	2	0	51	0.0	HUMANS_GENERIC	0.294	mixed	2.692	"{""ABSTRACT_CONCEPT"": 1, ""BELIEVERS"": 7, ""DISBELIEVERS"": 2, ""GOD"": 1, ""HUMANS_GENERIC"": 15, ""HYPOCRITES"": 2, ""OTHER"": 10, ""PEOPLE_OF_BOOK"": 4, ""PROPHET_OTHER"": 9}"	legacy	2	True
س و أ	ADJ_QUALIT	True	18	0	51	0.0	HUMANS_GENERIC	0.294	mixed	2.692	"{""ABSTRACT_CONCEPT"": 1, ""BELIEVERS"": 7, ""DISBELIEVERS"": 2, ""GOD"": 1, ""HUMANS_GENERIC"": 15, ""HYPOCRITES"": 2, ""OTHER"": 10, ""PEOPLE_OF_BOOK"": 4, ""PROPHET_OTHER"": 9}"	legacy	13	False
س و أ	GERUND	True	45	169	51	0.302	HUMANS_GENERIC	0.294	mixed	2.692	"{""ABSTRACT_CONCEPT"": 1, ""BELIEVERS"": 7, ""DISBELIEVERS"": 2, ""GOD"": 1, ""HUMANS_GENERIC"": 15, ""HYPOCRITES"": 2, ""OTHER"": 10, ""PEOPLE_OF_BOOK"": 4, ""PROPHET_OTHER"": 9}"	legacy	23	False
س و أ	IV:I	True	4	0	51	0.0	HUMANS_GENERIC	0.294	mixed	2.692	"{""ABSTRACT_CONCEPT"": 1, ""BELIEVERS"": 7, ""DISBELIEVERS"": 2, ""GOD"": 1, ""HUMANS_GENERIC"": 15, ""HYPOCRITES"": 2, ""OTHER"": 10, ""PEOPLE_OF_BOOK"": 4, ""PROPHET_OTHER"": 9}"	legacy	4	True
س و أ	NOUN_ABSTRACT	True	61	0	51	0.0	HUMANS_GENERIC	0.294	mixed	2.692	"{""ABSTRACT_CONCEPT"": 1, ""BELIEVERS"": 7, ""DISBELIEVERS"": 2, ""GOD"": 1, ""HUMANS_GENERIC"": 15, ""HYPOCRITES"": 2, ""OTHER"": 10, ""PEOPLE_OF_BOOK"": 4, ""PROPHET_OTHER"": 9}"	legacy	30	False
س و أ	NOUN_ACTIVE_PART	True	1	0	51	0.0	HUMANS_GENERIC	0.294	mixed	2.692	"{""ABSTRACT_CONCEPT"": 1, ""BELIEVERS"": 7, ""DISBELIEVERS"": 2, ""GOD"": 1, ""HUMANS_GENERIC"": 15, ""HYPOCRITES"": 2, ""OTHER"": 10, ""PEOPLE_OF_BOOK"": 4, ""PROPHET_OTHER"": 9}"	legacy	1	True
س و أ	NOUN_CONCRETE	True	8	0	51	0.0	HUMANS_GENERIC	0.294	mixed	2.692	"{""ABSTRACT_CONCEPT"": 1, ""BELIEVERS"": 7, ""DISBELIEVERS"": 2, ""GOD"": 1, ""HUMANS_GENERIC"": 15, ""HYPOCRITES"": 2, ""OTHER"": 10, ""PEOPLE_OF_BOOK"": 4, ""PROPHET_OTHER"": 9}"	legacy	4	False
س و أ	NOUN_PROP	True	1	0	51	0.0	HUMANS_GENERIC	0.294	mixed	2.692	"{""ABSTRACT_CONCEPT"": 1, ""BELIEVERS"": 7, ""DISBELIEVERS"": 2, ""GOD"": 1, ""HUMANS_GENERIC"": 15, ""HYPOCRITES"": 2, ""OTHER"": 10, ""PEOPLE_OF_BOOK"": 4, ""PROPHET_OTHER"": 9}"	legacy	1	True
س و أ	NOUN_RELATIVE	True	1	0	51	0.0	HUMANS_GENERIC	0.294	mixed	2.692	"{""ABSTRACT_CONCEPT"": 1, ""BELIEVERS"": 7, ""DISBELIEVERS"": 2, ""GOD"": 1, ""HUMANS_GENERIC"": 15, ""HYPOCRITES"": 2, ""OTHER"": 10, ""PEOPLE_OF_BOOK"": 4, ""PROPHET_OTHER"": 9}"	legacy	1	True
س و أ	PV:I	True	23	0	51	0.0	HUMANS_GENERIC	0.294	mixed	2.692	"{""ABSTRACT_CONCEPT"": 1, ""BELIEVERS"": 7, ""DISBELIEVERS"": 2, ""GOD"": 1, ""HUMANS_GENERIC"": 15, ""HYPOCRITES"": 2, ""OTHER"": 10, ""PEOPLE_OF_BOOK"": 4, ""PROPHET_OTHER"": 9}"	legacy	18	False
س و أ	PV:IV	True	5	0	51	0.0	HUMANS_GENERIC	0.294	mixed	2.692	"{""ABSTRACT_CONCEPT"": 1, ""BELIEVERS"": 7, ""DISBELIEVERS"": 2, ""GOD"": 1, ""HUMANS_GENERIC"": 15, ""HYPOCRITES"": 2, ""OTHER"": 10, ""PEOPLE_OF_BOOK"": 4, ""PROPHET_OTHER"": 9}"	legacy	5	False
س و أ	PV_PASS:I	True	1	0	51	0.0	HUMANS_GENERIC	0.294	mixed	2.692	"{""ABSTRACT_CONCEPT"": 1, ""BELIEVERS"": 7, ""DISBELIEVERS"": 2, ""GOD"": 1, ""HUMANS_GENERIC"": 15, ""HYPOCRITES"": 2, ""OTHER"": 10, ""PEOPLE_OF_BOOK"": 4, ""PROPHET_OTHER"": 9}"	legacy	1	True
س و ح	NOUN_CONCRETE	True	1	1	1	1.0	DISBELIEVERS	1.0	human	0.0	"{""DISBELIEVERS"": 1}"	legacy	1	True
س و د	ADJ_QUALIT	True	4	10	2	0.2	DISBELIEVERS	0.5	human	1.0	"{""DISBELIEVERS"": 1, ""SPECIFIC_PERSON"": 1}"	legacy	4	True
س و د	IV:IX	True	1	0	2	0.0	DISBELIEVERS	0.5	human	1.0	"{""DISBELIEVERS"": 1, ""SPECIFIC_PERSON"": 1}"	legacy	1	True
س و د	NOUN_CONCRETE	True	1	0	2	0.0	DISBELIEVERS	0.5	human	1.0	"{""DISBELIEVERS"": 1, ""SPECIFIC_PERSON"": 1}"	legacy	1	True
س و د	NOUN_PASSIVE_PART	True	3	0	2	0.0	DISBELIEVERS	0.5	human	1.0	"{""DISBELIEVERS"": 1, ""SPECIFIC_PERSON"": 1}"	legacy	3	True
س و د	PV:IX	True	1	0	2	0.0	DISBELIEVERS	0.5	human	1.0	"{""DISBELIEVERS"": 1, ""SPECIFIC_PERSON"": 1}"	legacy	1	True
س و ر	NOUN_ABSTRACT	True	5	17	2	0.118	ABSTRACT_CONCEPT	0.5	mixed	1.0	"{""ABSTRACT_CONCEPT"": 1, ""OTHER"": 1}"	legacy	4	False
س و ر	NOUN_CONCRETE	True	11	0	2	0.0	ABSTRACT_CONCEPT	0.5	mixed	1.0	"{""ABSTRACT_CONCEPT"": 1, ""OTHER"": 1}"	legacy	8	False
س و ر	PV:V	True	1	0	2	0.0	ABSTRACT_CONCEPT	0.5	mixed	1.0	"{""ABSTRACT_CONCEPT"": 1, ""OTHER"": 1}"	legacy	1	True
س و ع	GERUND	True	3	58	8	0.138	NATURE_CREATION	0.375	mixed	2.156	"{""ABSTRACT_CONCEPT"": 1, ""GOD"": 1, ""HUMANS_GENERIC"": 2, ""NATURE_CREATION"": 3, ""OTHER"": 1}"	legacy	3	True
س و ع	IV:I	True	2	0	8	0.0	NATURE_CREATION	0.375	mixed	2.156	"{""ABSTRACT_CONCEPT"": 1, ""GOD"": 1, ""HUMANS_GENERIC"": 2, ""NATURE_CREATION"": 3, ""OTHER"": 1}"	legacy	1	True
س و ع	NOUN_ABSTRACT	True	47	0	8	0.0	NATURE_CREATION	0.375	mixed	2.156	"{""ABSTRACT_CONCEPT"": 1, ""GOD"": 1, ""HUMANS_GENERIC"": 2, ""NATURE_CREATION"": 3, ""OTHER"": 1}"	legacy	27	False
س و ع	NOUN_CONCRETE	True	3	0	8	0.0	NATURE_CREATION	0.375	mixed	2.156	"{""ABSTRACT_CONCEPT"": 1, ""GOD"": 1, ""HUMANS_GENERIC"": 2, ""NATURE_CREATION"": 3, ""OTHER"": 1}"	legacy	2	True
س و ع	NOUN_PROP	True	2	0	8	0.0	NATURE_CREATION	0.375	mixed	2.156	"{""ABSTRACT_CONCEPT"": 1, ""GOD"": 1, ""HUMANS_GENERIC"": 2, ""NATURE_CREATION"": 3, ""OTHER"": 1}"	legacy	2	True
س و ع	PV:I	True	1	0	8	0.0	NATURE_CREATION	0.375	mixed	2.156	"{""ABSTRACT_CONCEPT"": 1, ""GOD"": 1, ""HUMANS_GENERIC"": 2, ""NATURE_CREATION"": 3, ""OTHER"": 1}"	legacy	1	True
س و غ	IV:IV	True	1	3	2	0.667	OTHER	1.0	mixed	0.0	"{""OTHER"": 2}"	legacy	1	True
س و غ	NOUN_ACTIVE_PART	True	2	0	2	0.0	OTHER	1.0	mixed	0.0	"{""OTHER"": 2}"	legacy	2	True
س و ق	GERUND_MEEM	True	1	0	13	0.0	NATURE_CREATION	0.462	mixed	1.892	"{""GOD"": 4, ""HUMANS_GENERIC"": 1, ""NATURE_CREATION"": 6, ""OTHER"": 1, ""SPECIFIC_PERSON"": 1}"	legacy	1	True
س و ق	IV:I	True	3	0	13	0.0	NATURE_CREATION	0.462	mixed	1.892	"{""GOD"": 4, ""HUMANS_GENERIC"": 1, ""NATURE_CREATION"": 6, ""OTHER"": 1, ""SPECIFIC_PERSON"": 1}"	legacy	3	True
س و ق	IV_PASS:I	True	1	0	13	0.0	NATURE_CREATION	0.462	mixed	1.892	"{""GOD"": 4, ""HUMANS_GENERIC"": 1, ""NATURE_CREATION"": 6, ""OTHER"": 1, ""SPECIFIC_PERSON"": 1}"	legacy	1	True
س و ق	NOUN_ABSTRACT	True	1	0	13	0.0	NATURE_CREATION	0.462	mixed	1.892	"{""GOD"": 4, ""HUMANS_GENERIC"": 1, ""NATURE_CREATION"": 6, ""OTHER"": 1, ""SPECIFIC_PERSON"": 1}"	legacy	1	True
س و ق	NOUN_ACTIVE_PART	True	1	0	13	0.0	NATURE_CREATION	0.462	mixed	1.892	"{""GOD"": 4, ""HUMANS_GENERIC"": 1, ""NATURE_CREATION"": 6, ""OTHER"": 1, ""SPECIFIC_PERSON"": 1}"	legacy	1	True
س و ق	NOUN_CONCRETE	True	7	0	13	0.0	NATURE_CREATION	0.462	mixed	1.892	"{""GOD"": 4, ""HUMANS_GENERIC"": 1, ""NATURE_CREATION"": 6, ""OTHER"": 1, ""SPECIFIC_PERSON"": 1}"	legacy	5	False
س و ق	PV:I	True	2	18	13	0.722	NATURE_CREATION	0.462	mixed	1.892	"{""GOD"": 4, ""HUMANS_GENERIC"": 1, ""NATURE_CREATION"": 6, ""OTHER"": 1, ""SPECIFIC_PERSON"": 1}"	legacy	2	True
س و ق	PV_PASS:I	True	3	0	13	0.0	NATURE_CREATION	0.462	mixed	1.892	"{""GOD"": 4, ""HUMANS_GENERIC"": 1, ""NATURE_CREATION"": 6, ""OTHER"": 1, ""SPECIFIC_PERSON"": 1}"	legacy	2	True
س و ل	PV:I	True	1	4	3	0.75	SPECIFIC_PERSON	0.667	human	0.918	"{""HUMANS_GENERIC"": 1, ""SPECIFIC_PERSON"": 2}"	legacy	1	True
س و ل	PV:II	True	3	0	3	0.0	SPECIFIC_PERSON	0.667	human	0.918	"{""HUMANS_GENERIC"": 1, ""SPECIFIC_PERSON"": 2}"	legacy	3	True
س و م	IV:I	True	4	8	8	1.0	DISBELIEVERS	0.375	mixed	2.156	"{""BANU_ISRAEL"": 2, ""DISBELIEVERS"": 3, ""NATURE_CREATION"": 1, ""OTHER"": 1, ""PROPHET_OTHER"": 1}"	legacy	3	True
س و م	NOUN_ACTIVE_PART	True	1	0	8	0.0	DISBELIEVERS	0.375	mixed	2.156	"{""BANU_ISRAEL"": 2, ""DISBELIEVERS"": 3, ""NATURE_CREATION"": 1, ""OTHER"": 1, ""PROPHET_OTHER"": 1}"	legacy	1	True
س و م	NOUN_PASSIVE_PART	True	3	0	8	0.0	DISBELIEVERS	0.375	mixed	2.156	"{""BANU_ISRAEL"": 2, ""DISBELIEVERS"": 3, ""NATURE_CREATION"": 1, ""OTHER"": 1, ""PROPHET_OTHER"": 1}"	legacy	3	True
س و ي	IV:I	True	2	0	55	0.0	HUMANS_GENERIC	0.309	mixed	2.978	"{""ABSTRACT_CONCEPT"": 3, ""ANGELS"": 1, ""BANU_ISRAEL"": 1, ""BELIEVERS"": 1, ""DISBELIEVERS"": 3, ""GOD"": 11, ""HUMANS_GENERIC"": 17, ""NATURE_CREATION"": 6, ""OTHER"": 7, ""PROPHET_MUHAMMAD"": 1, ""PROPHET_OTHER"": 2, ""SATAN"": 1, ""SPECIFIC_PERSON"": 1}"	legacy	2	True
س و ي	IV:II	True	2	0	55	0.0	HUMANS_GENERIC	0.309	mixed	2.978	"{""ABSTRACT_CONCEPT"": 3, ""ANGELS"": 1, ""BANU_ISRAEL"": 1, ""BELIEVERS"": 1, ""DISBELIEVERS"": 3, ""GOD"": 11, ""HUMANS_GENERIC"": 17, ""NATURE_CREATION"": 6, ""OTHER"": 7, ""PROPHET_MUHAMMAD"": 1, ""PROPHET_OTHER"": 2, ""SATAN"": 1, ""SPECIFIC_PERSON"": 1}"	legacy	2	True
س و ي	IV:VIII	True	17	0	55	0.0	HUMANS_GENERIC	0.309	mixed	2.978	"{""ABSTRACT_CONCEPT"": 3, ""ANGELS"": 1, ""BANU_ISRAEL"": 1, ""BELIEVERS"": 1, ""DISBELIEVERS"": 3, ""GOD"": 11, ""HUMANS_GENERIC"": 17, ""NATURE_CREATION"": 6, ""OTHER"": 7, ""PROPHET_MUHAMMAD"": 1, ""PROPHET_OTHER"": 2, ""SATAN"": 1, ""SPECIFIC_PERSON"": 1}"	legacy	13	False
س و ي	IV:X	True	1	0	55	0.0	HUMANS_GENERIC	0.309	mixed	2.978	"{""ABSTRACT_CONCEPT"": 3, ""ANGELS"": 1, ""BANU_ISRAEL"": 1, ""BELIEVERS"": 1, ""DISBELIEVERS"": 3, ""GOD"": 11, ""HUMANS_GENERIC"": 17, ""NATURE_CREATION"": 6, ""OTHER"": 7, ""PROPHET_MUHAMMAD"": 1, ""PROPHET_OTHER"": 2, ""SATAN"": 1, ""SPECIFIC_PERSON"": 1}"	legacy	1	True
س و ي	NOUN_ABSTRACT	True	32	82	55	0.671	HUMANS_GENERIC	0.309	mixed	2.978	"{""ABSTRACT_CONCEPT"": 3, ""ANGELS"": 1, ""BANU_ISRAEL"": 1, ""BELIEVERS"": 1, ""DISBELIEVERS"": 3, ""GOD"": 11, ""HUMANS_GENERIC"": 17, ""NATURE_CREATION"": 6, ""OTHER"": 7, ""PROPHET_MUHAMMAD"": 1, ""PROPHET_OTHER"": 2, ""SATAN"": 1, ""SPECIFIC_PERSON"": 1}"	legacy	26	False
س و ي	PV:I	True	1	0	55	0.0	HUMANS_GENERIC	0.309	mixed	2.978	"{""ABSTRACT_CONCEPT"": 3, ""ANGELS"": 1, ""BANU_ISRAEL"": 1, ""BELIEVERS"": 1, ""DISBELIEVERS"": 3, ""GOD"": 11, ""HUMANS_GENERIC"": 17, ""NATURE_CREATION"": 6, ""OTHER"": 7, ""PROPHET_MUHAMMAD"": 1, ""PROPHET_OTHER"": 2, ""SATAN"": 1, ""SPECIFIC_PERSON"": 1}"	legacy	1	True
س و ي	PV:II	True	11	0	55	0.0	HUMANS_GENERIC	0.309	mixed	2.978	"{""ABSTRACT_CONCEPT"": 3, ""ANGELS"": 1, ""BANU_ISRAEL"": 1, ""BELIEVERS"": 1, ""DISBELIEVERS"": 3, ""GOD"": 11, ""HUMANS_GENERIC"": 17, ""NATURE_CREATION"": 6, ""OTHER"": 7, ""PROPHET_MUHAMMAD"": 1, ""PROPHET_OTHER"": 2, ""SATAN"": 1, ""SPECIFIC_PERSON"": 1}"	legacy	10	False
س و ي	PV:III	True	1	0	55	0.0	HUMANS_GENERIC	0.309	mixed	2.978	"{""ABSTRACT_CONCEPT"": 3, ""ANGELS"": 1, ""BANU_ISRAEL"": 1, ""BELIEVERS"": 1, ""DISBELIEVERS"": 3, ""GOD"": 11, ""HUMANS_GENERIC"": 17, ""NATURE_CREATION"": 6, ""OTHER"": 7, ""PROPHET_MUHAMMAD"": 1, ""PROPHET_OTHER"": 2, ""SATAN"": 1, ""SPECIFIC_PERSON"": 1}"	legacy	1	True
س و ي	PV:VIII	True	13	0	55	0.0	HUMANS_GENERIC	0.309	mixed	2.978	"{""ABSTRACT_CONCEPT"": 3, ""ANGELS"": 1, ""BANU_ISRAEL"": 1, ""BELIEVERS"": 1, ""DISBELIEVERS"": 3, ""GOD"": 11, ""HUMANS_GENERIC"": 17, ""NATURE_CREATION"": 6, ""OTHER"": 7, ""PROPHET_MUHAMMAD"": 1, ""PROPHET_OTHER"": 2, ""SATAN"": 1, ""SPECIFIC_PERSON"": 1}"	legacy	13	False
س و ي	PV:X	True	1	0	55	0.0	HUMANS_GENERIC	0.309	mixed	2.978	"{""ABSTRACT_CONCEPT"": 3, ""ANGELS"": 1, ""BANU_ISRAEL"": 1, ""BELIEVERS"": 1, ""DISBELIEVERS"": 3, ""GOD"": 11, ""HUMANS_GENERIC"": 17, ""NATURE_CREATION"": 6, ""OTHER"": 7, ""PROPHET_MUHAMMAD"": 1, ""PROPHET_OTHER"": 2, ""SATAN"": 1, ""SPECIFIC_PERSON"": 1}"	legacy	1	True
س و ي	PV_PASS:II	True	1	0	55	0.0	HUMANS_GENERIC	0.309	mixed	2.978	"{""ABSTRACT_CONCEPT"": 3, ""ANGELS"": 1, ""BANU_ISRAEL"": 1, ""BELIEVERS"": 1, ""DISBELIEVERS"": 3, ""GOD"": 11, ""HUMANS_GENERIC"": 17, ""NATURE_CREATION"": 6, ""OTHER"": 7, ""PROPHET_MUHAMMAD"": 1, ""PROPHET_OTHER"": 2, ""SATAN"": 1, ""SPECIFIC_PERSON"": 1}"	legacy	1	True
س ي ح	CV:I	True	1	3	1	0.333	DISBELIEVERS	1.0	human	0.0	"{""DISBELIEVERS"": 1}"	legacy	1	True
س ي ح	NOUN_ACTIVE_PART	True	2	0	1	0.0	DISBELIEVERS	1.0	human	0.0	"{""DISBELIEVERS"": 1}"	legacy	2	True
س ي ر	CV:I	True	7	26	20	0.769	HUMANS_GENERIC	0.45	mixed	2.195	"{""DISBELIEVERS"": 4, ""GOD"": 2, ""HUMANS_GENERIC"": 9, ""NATURE_CREATION"": 2, ""PROPHET_MUHAMMAD"": 2, ""PROPHET_OTHER"": 1}"	legacy	7	False
س ي ر	GERUND	True	2	0	20	0.0	HUMANS_GENERIC	0.45	mixed	2.195	"{""DISBELIEVERS"": 4, ""GOD"": 2, ""HUMANS_GENERIC"": 9, ""NATURE_CREATION"": 2, ""PROPHET_MUHAMMAD"": 2, ""PROPHET_OTHER"": 1}"	legacy	2	True
س ي ر	IV:I	True	8	0	20	0.0	HUMANS_GENERIC	0.45	mixed	2.195	"{""DISBELIEVERS"": 4, ""GOD"": 2, ""HUMANS_GENERIC"": 9, ""NATURE_CREATION"": 2, ""PROPHET_MUHAMMAD"": 2, ""PROPHET_OTHER"": 1}"	legacy	7	False
س ي ر	IV:II	True	2	0	20	0.0	HUMANS_GENERIC	0.45	mixed	2.195	"{""DISBELIEVERS"": 4, ""GOD"": 2, ""HUMANS_GENERIC"": 9, ""NATURE_CREATION"": 2, ""PROPHET_MUHAMMAD"": 2, ""PROPHET_OTHER"": 1}"	legacy	2	True
س ي ر	NOUN_ABSTRACT	True	1	0	20	0.0	HUMANS_GENERIC	0.45	mixed	2.195	"{""DISBELIEVERS"": 4, ""GOD"": 2, ""HUMANS_GENERIC"": 9, ""NATURE_CREATION"": 2, ""PROPHET_MUHAMMAD"": 2, ""PROPHET_OTHER"": 1}"	legacy	1	True
س ي ر	NOUN_ACTIVE_PART	True	1	0	20	0.0	HUMANS_GENERIC	0.45	mixed	2.195	"{""DISBELIEVERS"": 4, ""GOD"": 2, ""HUMANS_GENERIC"": 9, ""NATURE_CREATION"": 2, ""PROPHET_MUHAMMAD"": 2, ""PROPHET_OTHER"": 1}"	legacy	1	True
س ي ر	NOUN_CONCRETE	True	1	0	20	0.0	HUMANS_GENERIC	0.45	mixed	2.195	"{""DISBELIEVERS"": 4, ""GOD"": 2, ""HUMANS_GENERIC"": 9, ""NATURE_CREATION"": 2, ""PROPHET_MUHAMMAD"": 2, ""PROPHET_OTHER"": 1}"	legacy	1	True
س ي ر	NOUN_INSTRUMENT	True	1	0	20	0.0	HUMANS_GENERIC	0.45	mixed	2.195	"{""DISBELIEVERS"": 4, ""GOD"": 2, ""HUMANS_GENERIC"": 9, ""NATURE_CREATION"": 2, ""PROPHET_MUHAMMAD"": 2, ""PROPHET_OTHER"": 1}"	legacy	1	True
س ي ر	PV:I	True	1	0	20	0.0	HUMANS_GENERIC	0.45	mixed	2.195	"{""DISBELIEVERS"": 4, ""GOD"": 2, ""HUMANS_GENERIC"": 9, ""NATURE_CREATION"": 2, ""PROPHET_MUHAMMAD"": 2, ""PROPHET_OTHER"": 1}"	legacy	1	True
س ي ر	PV_PASS:I	True	1	0	20	0.0	HUMANS_GENERIC	0.45	mixed	2.195	"{""DISBELIEVERS"": 4, ""GOD"": 2, ""HUMANS_GENERIC"": 9, ""NATURE_CREATION"": 2, ""PROPHET_MUHAMMAD"": 2, ""PROPHET_OTHER"": 1}"	legacy	1	True
س ي ر	PV_PASS:II	True	2	0	20	0.0	HUMANS_GENERIC	0.45	mixed	2.195	"{""DISBELIEVERS"": 4, ""GOD"": 2, ""HUMANS_GENERIC"": 9, ""NATURE_CREATION"": 2, ""PROPHET_MUHAMMAD"": 2, ""PROPHET_OTHER"": 1}"	legacy	2	True
س ي ل	GERUND	True	1	0	2	0.0	GOD	1.0	divine	0.0	"{""GOD"": 2}"	legacy	1	True
س ي ل	NOUN_CONCRETE	True	1	3	2	0.667	GOD	1.0	divine	0.0	"{""GOD"": 2}"	legacy	1	True
س ي ل	PV:IV	True	1	0	2	0.0	GOD	1.0	divine	0.0	"{""GOD"": 2}"	legacy	1	True
ش أ ن	NOUN_ABSTRACT	True	4	4	1	0.25	DISBELIEVERS	1.0	human	0.0	"{""DISBELIEVERS"": 1}"	legacy	4	True
ش ب ه	NOUN_ACTIVE_PART	True	7	12	3	0.25	OTHER	1.0	mixed	0.0	"{""OTHER"": 3}"	legacy	4	False
ش ب ه	PV:VI	True	4	0	3	0.0	OTHER	1.0	mixed	0.0	"{""OTHER"": 3}"	legacy	3	True
ش ب ه	PV_PASS:II	True	1	0	3	0.0	OTHER	1.0	mixed	0.0	"{""OTHER"": 3}"	legacy	1	True
ش ج ر	NOUN_CONCRETE	True	26	27	10	0.37	NATURE_CREATION	0.7	mixed	1.157	"{""ABSTRACT_CONCEPT"": 1, ""NATURE_CREATION"": 7, ""OTHER"": 2}"	legacy	18	False
ش ج ر	PV:I	True	1	0	10	0.0	NATURE_CREATION	0.7	mixed	1.157	"{""ABSTRACT_CONCEPT"": 1, ""NATURE_CREATION"": 7, ""OTHER"": 2}"	legacy	1	True
ش ح ح	ADJ_QUALIT	True	2	0	2	0.0	DISBELIEVERS	1.0	human	0.0	"{""DISBELIEVERS"": 2}"	legacy	1	True
ش ح ح	GERUND	True	2	0	2	0.0	DISBELIEVERS	1.0	human	0.0	"{""DISBELIEVERS"": 2}"	legacy	2	True
ش ح ح	NOUN_ABSTRACT	True	1	5	2	0.4	DISBELIEVERS	1.0	human	0.0	"{""DISBELIEVERS"": 2}"	legacy	1	True
ش ح م	NOUN_CONCRETE	True	1	1	2	2.0	NATURE_CREATION	1.0	mixed	0.0	"{""NATURE_CREATION"": 2}"	legacy	1	True
ش د د	ADJ_COMP	True	31	101	27	0.267	HUMANS_GENERIC	0.333	mixed	2.725	"{""ANGELS"": 1, ""DISBELIEVERS"": 2, ""GOD"": 3, ""HUMANS_GENERIC"": 9, ""OTHER"": 3, ""PROPHET_MUHAMMAD"": 2, ""PROPHET_OTHER"": 4, ""SPECIFIC_PERSON"": 3}"	legacy	18	False
