left	right	score	edge_jaccard	branch_jaccard	root_jaccard	ayah_jaccard	branch_containment	edge_containment	edge_type
P2174	P3875	0.61659	0.536588	0.580939	0.717968	1.0	0.777778	0.75	mutual_knn
P0012	P0873	0.616566	0.560133	0.588646	0.584803	1.0	0.777778	0.75	mutual_knn
P0911	P2821	0.616548	0.560659	0.590978	0.574093	1.0	0.777778	0.75	mutual_knn
P0920	P2493	0.616546	0.563946	0.589454	0.564615	1.0	0.777778	0.75	mutual_knn
P11013	P12734	0.616495	0.524996	0.588145	0.815385	0.928571	0.8	0.75	mutual_knn
P0650	P3304	0.616382	0.564099	0.580265	0.594446	1.0	0.777778	0.75	mutual_knn
P1117	P1178	0.616352	0.54773	0.580678	0.666367	1.0	0.7	0.666667	mutual_knn
P0486	P2406	0.616325	0.55651	0.586411	0.606513	1.0	0.777778	0.75	mutual_knn
P0577	P1925	0.6163	0.520016	0.552204	0.890216	1.0	0.777778	0.75	mutual_knn
P0337	P1199	0.616297	0.565532	0.584904	0.570918	1.0	0.777778	0.75	mutual_knn
P15831	P5417	0.616289	0.567302	0.580271	0.579084	1.0	1.0	1.0	mutual_knn
P2877	P5979	0.616285	0.563604	0.581167	0.710197	0.882353	0.777778	0.75	mutual_knn
P1003	P2172	0.616178	0.557552	0.583291	0.611279	1.0	0.777778	0.75	mutual_knn
P0269	P1191	0.616175	0.504497	0.540431	1.0	1.0	0.7	0.666667	mutual_knn
P2178	P3039	0.616174	0.557406	0.583974	0.609504	1.0	0.777778	0.75	mutual_knn
P3111	P5639	0.61617	0.543666	0.586413	0.734186	0.928571	0.777778	0.75	mutual_knn
P0651	P2188	0.616164	0.563352	0.590321	0.560437	1.0	0.777778	0.75	mutual_knn
P0436	P1509	0.61612	0.5584	0.592769	0.573711	1.0	0.777778	0.75	mutual_knn
P0501	P0538	0.616058	0.531211	0.581221	0.735854	1.0	0.777778	0.75	mutual_knn
P0248	P0439	0.616049	0.566365	0.586947	0.557529	1.0	0.777778	0.75	mutual_knn
P3204	P5711	0.615966	0.55525	0.593467	0.726752	0.857143	0.777778	0.75	mutual_knn
P10978	P16910	0.615911	0.510477	0.596198	0.775267	1.0	0.8	0.75	mutual_knn
P0516	P2658	0.615861	0.564513	0.589125	0.732834	0.823529	0.777778	0.75	mutual_knn
P1184	P2495	0.61584	0.564341	0.582445	0.580303	1.0	0.777778	0.75	mutual_knn
P3739	P4839	0.615799	0.533087	0.57057	0.762102	1.0	0.777778	0.75	mutual_knn
P0588	P1040	0.615757	0.560641	0.582101	0.59733	1.0	0.777778	0.75	mutual_knn
P0620	P4256	0.615681	0.557562	0.584137	0.603298	1.0	0.777778	0.75	mutual_knn
P2026	P4311	0.615669	0.541693	0.593427	0.713503	0.928571	0.777778	0.75	mutual_knn
P1021	P1672	0.615645	0.538185	0.594751	0.724417	0.928571	0.777778	0.75	mutual_knn
P0677	P2821	0.615613	0.566074	0.581896	0.572158	1.0	0.777778	0.75	mutual_knn
P3028	P9734	0.615607	0.572085	0.577609	0.560059	1.0	1.0	1.0	mutual_knn
P2835	P4512	0.61551	0.566672	0.577134	0.585109	1.0	0.777778	0.75	mutual_knn
P2958	P5049	0.615433	0.550155	0.579589	0.71257	0.9375	0.777778	0.75	mutual_knn
P1596	P5360	0.615423	0.544562	0.584046	0.736464	0.923077	0.777778	0.75	mutual_knn
P1017	P1464	0.615419	0.535532	0.572766	0.73962	1.0	0.777778	0.75	mutual_knn
P3572	P5093	0.61535	0.541733	0.585106	0.730331	0.9375	0.777778	0.75	mutual_knn
P0313	P0389	0.61534	0.563707	0.581159	0.58266	1.0	0.777778	0.75	mutual_knn
P2344	P3850	0.615336	0.556402	0.589551	0.719458	0.866667	0.777778	0.75	mutual_knn
P1526	P3869	0.615303	0.542359	0.584069	0.726999	0.941176	0.777778	0.75	mutual_knn
P3655	P5006	0.61529	0.569169	0.577716	0.569632	1.0	0.777778	0.75	mutual_knn
P4768	P5922	0.615218	0.566447	0.576354	0.585931	1.0	0.777778	0.75	mutual_knn
P5429	P6654	0.615195	0.55357	0.577968	0.637999	1.0	0.777778	0.75	mutual_knn
P3350	P3848	0.615181	0.552421	0.593576	0.721735	0.866667	0.777778	0.75	mutual_knn
P3692	P4481	0.615164	0.543538	0.579553	0.736111	0.941176	0.777778	0.75	mutual_knn
P1001	P2689	0.615133	0.544546	0.583837	0.719939	0.9375	0.777778	0.75	mutual_knn
P15169	P5342	0.615031	0.565827	0.579386	0.576242	1.0	1.0	1.0	mutual_knn
P1801	P4648	0.61502	0.551546	0.579164	0.712593	0.928571	0.777778	0.75	mutual_knn
P2632	P4797	0.615017	0.552807	0.586472	0.721003	0.888889	0.777778	0.75	mutual_knn
P14008	P6278	0.615009	0.554015	0.588365	0.597743	1.0	1.0	1.0	mutual_knn
P0655	P1291	0.615001	0.545286	0.578957	0.669871	1.0	0.7	0.666667	mutual_knn
P0743	P2628	0.614996	0.561672	0.584865	0.575404	1.0	0.777778	0.75	mutual_knn
P4368	P5644	0.614976	0.56273	0.584122	0.57305	1.0	0.777778	0.75	mutual_knn
P13628	P9657	0.614949	0.570579	0.584884	0.534787	1.0	0.8	0.75	mutual_knn
P11847	P15081	0.614934	0.523537	0.563692	0.820508	1.0	0.8	0.75	mutual_knn
P14008	P6071	0.614923	0.565165	0.581579	0.570461	1.0	1.0	1.0	mutual_knn
P3264	P5216	0.614904	0.560441	0.584534	0.724043	0.857143	0.777778	0.75	mutual_knn
P1306	P2153	0.61485	0.564502	0.584784	0.561493	1.0	0.777778	0.75	mutual_knn
P0215	P2315	0.614848	0.544065	0.56882	0.709321	1.0	0.777778	0.75	mutual_knn
P17710	P8077	0.614837	0.560971	0.588736	0.563426	1.0	1.0	1.0	mutual_knn
P11416	P14691	0.614809	0.526442	0.5879	0.875302	0.846154	0.8	0.75	mutual_knn
P0887	P3177	0.614803	0.540411	0.570934	0.717908	1.0	0.777778	0.75	mutual_knn
P0118	P0614	0.614791	0.554947	0.591863	0.579133	1.0	0.777778	0.75	mutual_knn
P3239	P5316	0.614733	0.573098	0.59447	0.605391	0.882353	0.777778	0.75	mutual_knn
P0400	P2692	0.614689	0.565811	0.581589	0.565177	1.0	0.777778	0.75	mutual_knn
P0257	P1509	0.614669	0.553277	0.595258	0.573536	1.0	0.777778	0.75	mutual_knn
P0556	P2221	0.614626	0.550107	0.587965	0.712894	0.9	0.777778	0.75	mutual_knn
P0730	P0873	0.614577	0.540062	0.573773	0.707287	1.0	0.777778	0.75	mutual_knn
P3444	P6263	0.61457	0.557749	0.594639	0.731065	0.823529	0.777778	0.75	mutual_knn
P2994	P4771	0.614558	0.54557	0.55691	0.741327	1.0	0.777778	0.75	mutual_knn
P3193	P4166	0.614549	0.534543	0.587269	0.747102	0.9375	0.777778	0.75	mutual_knn
P0765	P2628	0.61447	0.565009	0.577589	0.580601	1.0	0.777778	0.75	mutual_knn
P2653	P4796	0.614446	0.562205	0.593249	0.60066	0.9375	0.777778	0.75	mutual_knn
P0341	P2020	0.614379	0.559769	0.586403	0.572417	1.0	0.777778	0.75	mutual_knn
P0016	P0407	0.614367	0.555376	0.589286	0.581982	1.0	0.777778	0.75	mutual_knn
P0791	P3448	0.61429	0.541359	0.584902	0.736548	0.923077	0.777778	0.75	mutual_knn
P4086	P8168	0.614286	0.526331	0.582255	0.73648	1.0	0.833333	0.8	mutual_knn
P0824	P2461	0.614235	0.564456	0.584314	0.557204	1.0	0.777778	0.75	mutual_knn
P16040	P5610	0.614173	0.570437	0.573708	0.566782	1.0	1.0	1.0	mutual_knn
P1485	P3529	0.614169	0.572442	0.613663	0.594352	0.823529	0.777778	0.75	mutual_knn
P0725	P0873	0.614147	0.532076	0.576201	0.730424	1.0	0.777778	0.75	mutual_knn
P3025	P4254	0.614139	0.546456	0.57436	0.727631	0.944444	0.777778	0.75	mutual_knn
P3195	P5669	0.614135	0.543887	0.566196	0.712168	1.0	0.777778	0.75	mutual_knn
P0893	P2189	0.614123	0.559802	0.587632	0.565411	1.0	0.777778	0.75	mutual_knn
P3935	P5455	0.614103	0.551285	0.592607	0.586117	1.0	0.777778	0.75	mutual_knn
P0200	P1165	0.613965	0.561714	0.578316	0.587835	1.0	0.777778	0.75	mutual_knn
P12460	P15145	0.613963	0.514694	0.566415	0.841058	1.0	0.8	0.75	mutual_knn
P10862	P14599	0.613928	0.502262	0.582068	0.841868	1.0	0.8	0.75	mutual_knn
P1858	P3813	0.61392	0.535864	0.578632	0.702603	1.0	0.75	0.714286	mutual_knn
P1280	P3347	0.613909	0.543423	0.581167	0.726265	0.933333	0.777778	0.75	mutual_knn
P6420	P7512	0.613842	0.566983	0.591393	0.572681	0.944444	0.777778	0.75	mutual_knn
P0105	P0849	0.613738	0.561361	0.585691	0.561332	1.0	0.777778	0.75	mutual_knn
P1202	P4274	0.613733	0.55971	0.583894	0.575005	1.0	0.777778	0.75	mutual_knn
P1050	P3449	0.613694	0.545002	0.571859	0.682921	1.0	0.777778	0.75	mutual_knn
P0016	P0992	0.613634	0.554049	0.591539	0.572731	1.0	0.777778	0.75	mutual_knn
P3688	P5213	0.613607	0.558202	0.580534	0.592296	1.0	0.777778	0.75	mutual_knn
P0566	P1365	0.6136	0.54265	0.573457	0.686971	1.0	0.777778	0.75	mutual_knn
P2742	P3875	0.613589	0.542021	0.565203	0.718579	1.0	0.777778	0.75	mutual_knn
P1070	P1745	0.613536	0.565299	0.572679	0.587143	1.0	0.777778	0.75	mutual_knn
P11302	P14625	0.613531	0.517946	0.568393	0.815177	1.0	0.8	0.75	mutual_knn
P0280	P0499	0.613505	0.556197	0.578934	0.605897	1.0	0.777778	0.75	mutual_knn
P2266	P3832	0.613469	0.551854	0.562838	0.681414	1.0	0.777778	0.75	mutual_knn
P1318	P3072	0.613425	0.532671	0.565335	0.758563	1.0	0.777778	0.75	mutual_knn
P1599	P3125	0.61336	0.53839	0.581539	0.737959	0.9375	0.777778	0.75	mutual_knn
P1633	P3432	0.613356	0.547538	0.580272	0.697505	0.941176	0.777778	0.75	mutual_knn
P1525	P4514	0.613343	0.558039	0.577382	0.601416	1.0	0.777778	0.75	mutual_knn
P16357	P5213	0.613333	0.561583	0.579222	0.578935	1.0	1.0	1.0	mutual_knn
P2019	P4580	0.613312	0.558479	0.579458	0.59186	1.0	0.777778	0.75	mutual_knn
P2141	P5547	0.613307	0.554641	0.579047	0.677189	0.933333	0.777778	0.75	mutual_knn
P11439	P6906	0.613276	0.529487	0.569034	0.758447	1.0	0.833333	0.8	mutual_knn
P0031	P1372	0.613265	0.531428	0.57567	0.726375	1.0	0.777778	0.75	mutual_knn
P3664	P5406	0.613226	0.560732	0.592182	0.712799	0.823529	0.777778	0.75	mutual_knn
P2497	P3535	0.613219	0.563453	0.578326	0.57251	1.0	0.777778	0.75	mutual_knn
P2349	P5373	0.613192	0.552084	0.60543	0.619447	0.909091	0.777778	0.75	mutual_knn
P1123	P2579	0.613172	0.561994	0.577988	0.579792	1.0	0.777778	0.75	mutual_knn
P0144	P0521	0.61309	0.553635	0.574527	0.628695	1.0	0.7	0.666667	mutual_knn
P3972	P5203	0.613085	0.566866	0.57377	0.571759	1.0	0.777778	0.75	mutual_knn
P1819	P3574	0.613076	0.555403	0.597551	0.762241	0.777778	0.777778	0.75	mutual_knn
P13518	P15848	0.613054	0.518513	0.558516	0.842423	1.0	0.8	0.75	mutual_knn
P2708	P4254	0.612995	0.534	0.574474	0.716284	1.0	0.777778	0.75	mutual_knn
P3874	P5711	0.612982	0.552408	0.587365	0.731062	0.857143	0.777778	0.75	mutual_knn
P0951	P2181	0.612965	0.536075	0.567714	0.730316	1.0	0.777778	0.75	mutual_knn
P0018	P1634	0.61296	0.539019	0.558124	0.750574	1.0	0.777778	0.75	mutual_knn
P0056	P0929	0.612934	0.557637	0.583852	0.576487	1.0	0.777778	0.75	mutual_knn
P0053	P0424	0.612931	0.562352	0.576689	0.580318	1.0	0.777778	0.75	mutual_knn
P11842	P4084	0.612897	0.568373	0.566932	0.587028	1.0	1.0	1.0	mutual_knn
P1449	P1577	0.612891	0.511896	0.553303	0.888815	1.0	0.777778	0.75	mutual_knn
P11439	P6493	0.612878	0.561742	0.587597	0.544346	1.0	0.833333	0.8	mutual_knn
P3460	P4841	0.612858	0.542207	0.584703	0.719115	0.923077	0.777778	0.75	mutual_knn
P16118	P9565	0.612817	0.552232	0.59298	0.567701	1.0	0.8	0.75	mutual_knn
P3395	P5417	0.612809	0.558265	0.581738	0.579812	1.0	0.777778	0.75	mutual_knn
P1358	P3936	0.612796	0.551114	0.582491	0.726876	0.882353	0.777778	0.75	mutual_knn
P0510	P1366	0.612795	0.545562	0.595486	0.58872	1.0	0.777778	0.75	mutual_knn
P3450	P4706	0.612777	0.558926	0.577542	0.702312	0.888889	0.777778	0.75	mutual_knn
P0309	P1654	0.612763	0.563729	0.580501	0.559101	1.0	0.777778	0.75	mutual_knn
P0126	P1514	0.612707	0.556254	0.580284	0.592937	1.0	0.777778	0.75	mutual_knn
P12358	P16699	0.612696	0.515436	0.567153	0.822461	1.0	0.8	0.75	mutual_knn
P11094	P13823	0.612636	0.503216	0.577243	0.841534	1.0	0.8	0.75	mutual_knn
P1232	P2756	0.612619	0.562627	0.576878	0.575297	1.0	0.777778	0.75	mutual_knn
P1304	P2560	0.612604	0.562922	0.579887	0.56329	1.0	0.777778	0.75	mutual_knn
P2215	P3775	0.612588	0.554001	0.586062	0.581656	1.0	0.777778	0.75	mutual_knn
P3729	P5082	0.612587	0.559868	0.579486	0.578261	1.0	0.777778	0.75	mutual_knn
P1425	P3474	0.612553	0.56262	0.59016	0.59068	0.9375	0.777778	0.75	mutual_knn
P11934	P16508	0.612546	0.533647	0.562339	0.83279	0.923077	0.8	0.75	mutual_knn
P2714	P4322	0.612545	0.553693	0.582713	0.594337	1.0	0.777778	0.75	mutual_knn
P3263	P5137	0.612543	0.553536	0.579561	0.606051	1.0	0.777778	0.75	mutual_knn
P4741	P5828	0.612537	0.508065	0.555052	0.8964	1.0	0.777778	0.75	mutual_knn
P1064	P1239	0.612525	0.523045	0.593712	0.749117	0.944444	0.777778	0.75	mutual_knn
P0860	P3038	0.612511	0.530366	0.570021	0.74339	1.0	0.777778	0.75	mutual_knn
P4072	P5669	0.612505	0.549026	0.572862	0.73275	0.916667	0.777778	0.75	mutual_knn
P0196	P1618	0.612496	0.551436	0.585057	0.713449	0.882353	0.777778	0.75	mutual_knn
P0821	P2819	0.612495	0.564844	0.597012	0.611254	0.882353	0.777778	0.75	mutual_knn
P4683	P6981	0.612469	0.54248	0.602855	0.573543	1.0	0.8	0.75	mutual_knn
P5084	P8910	0.612465	0.571018	0.573349	0.548341	1.0	0.833333	0.8	mutual_knn
P0081	P0424	0.61245	0.555372	0.581299	0.59078	1.0	0.777778	0.75	mutual_knn
P0226	P4924	0.612434	0.532686	0.569093	0.735424	1.0	0.777778	0.75	mutual_knn
P3789	P4866	0.612356	0.54429	0.577258	0.720517	0.933333	0.777778	0.75	mutual_knn
P0369	P3058	0.612346	0.56769	0.575617	0.554193	1.0	0.777778	0.75	mutual_knn
P1080	P4008	0.612317	0.536898	0.587405	0.722642	0.928571	0.777778	0.75	mutual_knn
P4726	P6396	0.612311	0.537034	0.595615	0.739451	0.882353	0.777778	0.75	mutual_knn
P4238	P5631	0.612252	0.544559	0.587651	0.698559	0.916667	0.777778	0.75	mutual_knn
P0820	P3155	0.612185	0.535503	0.571424	0.712095	1.0	0.777778	0.75	mutual_knn
P0376	P2961	0.612184	0.532953	0.575854	0.708057	1.0	0.777778	0.75	mutual_knn
P0319	P3058	0.612168	0.556383	0.586108	0.566585	1.0	0.777778	0.75	mutual_knn
P1242	P2704	0.61215	0.556037	0.578812	0.593491	1.0	0.777778	0.75	mutual_knn
P4345	P5521	0.612142	0.554947	0.584582	0.578124	1.0	0.777778	0.75	mutual_knn
P14113	P9515	0.612116	0.554851	0.577228	0.60403	1.0	0.8	0.75	mutual_knn
P0060	P0407	0.612111	0.559821	0.578438	0.577382	1.0	0.777778	0.75	mutual_knn
P12882	P14455	0.612057	0.495233	0.596583	0.803987	1.0	0.8	0.75	mutual_knn
P0385	P2461	0.612024	0.559921	0.57949	0.572382	1.0	0.777778	0.75	mutual_knn
P0541	P4656	0.612009	0.535279	0.591225	0.742044	0.9	0.777778	0.75	mutual_knn
P10589	P15056	0.612007	0.503475	0.601429	0.832765	0.916667	0.8	0.75	mutual_knn
P1202	P3441	0.612002	0.564627	0.592955	0.562677	0.941176	0.777778	0.75	mutual_knn
P0430	P1199	0.611968	0.530226	0.566561	0.750699	1.0	0.777778	0.75	mutual_knn
P4383	P5258	0.611944	0.557523	0.579996	0.580598	1.0	0.777778	0.75	mutual_knn
P0236	P0479	0.61192	0.534409	0.565222	0.736077	1.0	0.777778	0.75	mutual_knn
P0074	P2116	0.611876	0.559485	0.579164	0.57401	1.0	0.777778	0.75	mutual_knn
P0329	P0683	0.611843	0.559682	0.576226	0.58307	1.0	0.777778	0.75	mutual_knn
P1160	P8430	0.611825	0.538993	0.57836	0.745447	0.923077	0.777778	0.75	mutual_knn
P1948	P3667	0.611786	0.531197	0.574043	0.718319	1.0	0.777778	0.75	mutual_knn
P0076	P0567	0.611757	0.553556	0.588131	0.568103	1.0	0.777778	0.75	mutual_knn
P2098	P4140	0.611692	0.55732	0.587646	0.728692	0.823529	0.777778	0.75	mutual_knn
P3281	P6385	0.61169	0.560497	0.577232	0.574354	1.0	0.777778	0.75	mutual_knn
P0308	P0683	0.61168	0.556432	0.579599	0.584261	1.0	0.777778	0.75	mutual_knn
P3951	P6305	0.611665	0.55132	0.595986	0.612264	0.9375	0.777778	0.75	mutual_knn
P1911	P3189	0.611636	0.565519	0.578368	0.547232	1.0	0.777778	0.75	mutual_knn
P1986	P2821	0.611618	0.562601	0.577969	0.561585	1.0	0.777778	0.75	mutual_knn
P1838	P4260	0.611613	0.565494	0.571578	0.570884	1.0	0.777778	0.75	mutual_knn
P1152	P3027	0.611588	0.528312	0.568908	0.747296	1.0	0.777778	0.75	mutual_knn
P1813	P4448	0.611567	0.571052	0.594031	0.572095	0.894737	0.777778	0.75	mutual_knn
P1691	P3763	0.611555	0.555285	0.577656	0.594979	1.0	0.777778	0.75	mutual_knn
P0764	P2716	0.611536	0.556958	0.574286	0.599043	1.0	0.777778	0.75	mutual_knn
P0222	P1673	0.611493	0.554842	0.582645	0.578888	1.0	0.777778	0.75	mutual_knn
P4192	P5746	0.61149	0.547929	0.574236	0.706061	0.933333	0.777778	0.75	mutual_knn
P1929	P4207	0.61146	0.539973	0.574707	0.723244	0.95	0.777778	0.75	mutual_knn
P0083	P2020	0.611455	0.558369	0.586835	0.547971	1.0	0.777778	0.75	mutual_knn
P2918	P5342	0.611436	0.556418	0.578133	0.587011	1.0	0.777778	0.75	mutual_knn
P0773	P1514	0.611404	0.558815	0.577966	0.576488	1.0	0.777778	0.75	mutual_knn
P17129	P5898	0.611389	0.557715	0.589023	0.542592	1.0	1.0	1.0	mutual_knn
P3446	P5923	0.611387	0.5479	0.563803	0.73751	0.9375	0.777778	0.75	mutual_knn
P17174	P9757	0.61137	0.630054	0.650656	0.592069	0.409091	0.8	0.75	mutual_knn
P7739	P7814	0.611356	0.566572	0.565609	0.58435	1.0	0.714286	0.666667	mutual_knn
P1142	P2974	0.611316	0.541626	0.578722	0.70587	0.944444	0.777778	0.75	mutual_knn
P0755	P4059	0.611311	0.556022	0.583559	0.56855	1.0	0.777778	0.75	mutual_knn
P0112	P1259	0.611302	0.563193	0.578504	0.553886	1.0	0.777778	0.75	mutual_knn
P0197	P2663	0.611302	0.538993	0.56249	0.718833	1.0	0.777778	0.75	mutual_knn
P1837	P3885	0.611272	0.569321	0.587492	0.550107	0.944444	0.777778	0.75	mutual_knn
P12080	P15326	0.61121	0.519047	0.56296	0.80603	1.0	0.8	0.75	mutual_knn
P3112	P5203	0.611203	0.56195	0.581899	0.546606	1.0	0.777778	0.75	mutual_knn
P3242	P4607	0.611184	0.529441	0.573394	0.722484	1.0	0.777778	0.75	mutual_knn
P0845	P2188	0.611174	0.553103	0.58264	0.583533	1.0	0.777778	0.75	mutual_knn
P0459	P1946	0.61114	0.558869	0.57685	0.577516	1.0	0.777778	0.75	mutual_knn
P12602	P6652	0.611118	0.506055	0.577187	0.813781	1.0	0.8	0.75	mutual_knn
P2294	P4101	0.611116	0.547625	0.58189	0.701141	0.909091	0.777778	0.75	mutual_knn
P0539	P3190	0.611089	0.546269	0.574719	0.696717	0.944444	0.777778	0.75	mutual_knn
P1437	P3387	0.611089	0.569185	0.588623	0.551879	0.9375	0.777778	0.75	mutual_knn
P0575	P1664	0.611078	0.5578	0.577027	0.581082	1.0	0.777778	0.75	mutual_knn
P0902	P3338	0.61106	0.524948	0.576706	0.729869	1.0	0.777778	0.75	mutual_knn
P0525	P0772	0.611056	0.553958	0.584239	0.572908	1.0	0.777778	0.75	mutual_knn
P1655	P3316	0.611023	0.546647	0.586429	0.751661	0.846154	0.777778	0.75	mutual_knn
P0085	P1859	0.611004	0.531308	0.570882	0.721065	1.0	0.777778	0.75	mutual_knn
P0199	P0958	0.610995	0.554385	0.58143	0.580216	1.0	0.777778	0.75	mutual_knn
P12483	P15862	0.610995	0.49009	0.588735	0.84397	1.0	0.8	0.75	mutual_knn
P0368	P0846	0.610971	0.536567	0.56681	0.711325	1.0	0.777778	0.75	mutual_knn
P17413	P5823	0.610953	0.566559	0.568321	0.570887	1.0	1.0	1.0	mutual_knn
P1769	P2882	0.610953	0.549177	0.575637	0.690173	0.933333	0.777778	0.75	mutual_knn
P1435	P3936	0.610925	0.546777	0.577265	0.745969	0.882353	0.777778	0.75	mutual_knn
P1110	P4580	0.610907	0.559197	0.5798	0.563386	1.0	0.777778	0.75	mutual_knn
P0349	P1833	0.610893	0.537555	0.565818	0.709573	1.0	0.777778	0.75	mutual_knn
P2268	P5456	0.610893	0.54278	0.574728	0.721541	0.933333	0.777778	0.75	mutual_knn
P0831	P1714	0.610892	0.530135	0.578031	0.700201	1.0	0.777778	0.75	mutual_knn
P2718	P4167	0.61089	0.550812	0.580553	0.598311	1.0	0.777778	0.75	mutual_knn
P19165	P6040	0.610849	0.565092	0.573333	0.558908	1.0	1.0	1.0	mutual_knn
P1136	P3244	0.610842	0.552297	0.596554	0.722644	0.8125	0.777778	0.75	mutual_knn
P0301	P0683	0.610827	0.554028	0.577465	0.594018	1.0	0.777778	0.75	mutual_knn
P0221	P2561	0.610797	0.552183	0.587149	0.72602	0.842105	0.777778	0.75	mutual_knn
P3882	P5282	0.610791	0.573499	0.607834	0.733083	0.666667	0.777778	0.75	mutual_knn
P0049	P0085	0.610788	0.555122	0.579869	0.580291	1.0	0.777778	0.75	mutual_knn
P0281	P1366	0.610785	0.552226	0.584803	0.576023	1.0	0.777778	0.75	mutual_knn
P1537	P4889	0.610779	0.564371	0.606603	0.632506	0.8125	0.777778	0.75	mutual_knn
P0128	P4490	0.610765	0.541152	0.577893	0.712343	0.9375	0.777778	0.75	mutual_knn
P3924	P5467	0.610741	0.547618	0.578202	0.619423	1.0	0.777778	0.75	mutual_knn
P3747	P6074	0.610738	0.553414	0.583186	0.725864	0.85	0.777778	0.75	mutual_knn
P0790	P2053	0.610719	0.562072	0.57908	0.551091	1.0	0.777778	0.75	mutual_knn
P1161	P1773	0.610706	0.541102	0.580459	0.751607	0.888889	0.777778	0.75	mutual_knn
P2751	P5080	0.61066	0.547914	0.575419	0.698448	0.928571	0.777778	0.75	mutual_knn
P1029	P1380	0.610644	0.534535	0.57726	0.680624	1.0	0.7	0.666667	mutual_knn
P2774	P3125	0.610638	0.540484	0.5749	0.724553	0.9375	0.777778	0.75	mutual_knn
P2148	P3484	0.610631	0.528082	0.58559	0.742876	0.9375	0.777778	0.75	mutual_knn
P3195	P5264	0.610609	0.54081	0.583028	0.715184	0.916667	0.777778	0.75	mutual_knn
P0792	P2277	0.61058	0.512091	0.545381	0.892562	1.0	0.777778	0.75	mutual_knn
P0315	P1608	0.610544	0.553638	0.580348	0.582856	1.0	0.777778	0.75	mutual_knn
P0995	P4119	0.610524	0.553132	0.591965	0.74427	0.8	0.777778	0.75	mutual_knn
P3327	P5211	0.610514	0.567772	0.58521	0.57336	0.928571	0.777778	0.75	mutual_knn
P16899	P9551	0.6105	0.544872	0.59845	0.558503	1.0	0.8	0.75	mutual_knn
P0758	P3679	0.610491	0.548776	0.581932	0.752497	0.846154	0.777778	0.75	mutual_knn
P5396	P6901	0.610484	0.510745	0.56062	0.844316	1.0	0.8	0.75	mutual_knn
P12606	P7018	0.610462	0.564003	0.570427	0.570118	1.0	0.833333	0.8	mutual_knn
P0426	P1975	0.61044	0.55024	0.585043	0.580668	1.0	0.777778	0.75	mutual_knn
P1143	P3227	0.61044	0.556856	0.579473	0.570393	1.0	0.777778	0.75	mutual_knn
P2967	P5187	0.610411	0.575488	0.593227	0.61459	0.823529	0.777778	0.75	mutual_knn
P10955	P14848	0.61041	0.507601	0.56611	0.838511	1.0	0.8	0.75	mutual_knn
P0952	P2789	0.610393	0.532732	0.564512	0.730846	1.0	0.777778	0.75	mutual_knn
P3544	P4984	0.610348	0.544229	0.579617	0.725785	0.9	0.777778	0.75	mutual_knn
P10507	P14151	0.610347	0.507537	0.573893	0.810925	1.0	0.75	0.666667	mutual_knn
P11691	P16250	0.61032	0.517007	0.560623	0.814485	1.0	0.8	0.75	mutual_knn
P0837	P4281	0.610306	0.548246	0.582064	0.732062	0.866667	0.777778	0.75	mutual_knn
P4098	P5739	0.610284	0.560474	0.595407	0.732083	0.764706	0.777778	0.75	mutual_knn
P5969	P7779	0.610283	0.556573	0.58388	0.554668	1.0	0.8	0.75	mutual_knn
P1326	P5191	0.61028	0.550831	0.590619	0.556892	1.0	0.777778	0.75	mutual_knn
P0136	P0492	0.610268	0.544748	0.574655	0.640018	1.0	0.7	0.666667	mutual_knn
P4193	P7022	0.610264	0.537668	0.565868	0.702598	1.0	0.777778	0.75	mutual_knn
P0814	P2116	0.610247	0.535661	0.565832	0.71158	1.0	0.777778	0.75	mutual_knn
P0508	P5497	0.610244	0.539573	0.566444	0.691805	1.0	0.777778	0.75	mutual_knn
P0750	P5464	0.610174	0.570301	0.573111	0.529499	1.0	0.857143	0.833333	mutual_knn
P0764	P1860	0.610167	0.556248	0.573867	0.590021	1.0	0.777778	0.75	mutual_knn
P1715	P4406	0.610153	0.554644	0.585069	0.73436	0.823529	0.777778	0.75	mutual_knn
P11168	P16002	0.610136	0.516731	0.5605	0.814325	1.0	0.8	0.75	mutual_knn
P0914	P1850	0.610129	0.544382	0.580201	0.620869	1.0	0.777778	0.75	mutual_knn
P0397	P0710	0.610103	0.557662	0.576031	0.575442	1.0	0.777778	0.75	mutual_knn
P2501	P4443	0.610098	0.553101	0.58066	0.697365	0.882353	0.777778	0.75	mutual_knn
P0527	P3336	0.610091	0.550457	0.580426	0.710014	0.882353	0.777778	0.75	mutual_knn
P1873	P3503	0.61004	0.543768	0.592163	0.714206	0.866667	0.777778	0.75	mutual_knn
P0614	P2035	0.610031	0.541337	0.588599	0.604193	1.0	0.777778	0.75	mutual_knn
P0247	P0524	0.610022	0.52878	0.564926	0.74347	1.0	0.777778	0.75	mutual_knn
P0111	P0567	0.609987	0.552636	0.585801	0.562709	1.0	0.777778	0.75	mutual_knn
P0032	P0386	0.609979	0.558616	0.57527	0.572577	1.0	0.777778	0.75	mutual_knn
P2608	P4514	0.60997	0.549696	0.58318	0.584942	1.0	0.777778	0.75	mutual_knn
P4609	P7125	0.60997	0.543044	0.600361	0.721402	0.833333	0.777778	0.75	mutual_knn
P0067	P0710	0.609945	0.559232	0.574299	0.572861	1.0	0.777778	0.75	mutual_knn
